locus_id	gene	spearman_r	pvalue	padj
LNC_L00198	PGF	-0.5786138344689988	0.003055671890328136	0.32522597717472906
LNC_L00198	SENP1	-0.5041789944998054	0.011998576764654864	0.47666736452937136
LNC_L00198	INPP5B	-0.5994178197813265	0.0019643644549270783	0.2699584760502051
LNC_L00198	PRR7	-0.6039315081832942	0.001777735789542077	0.2619899109641009
LNC_L00198	TANGO6	-0.5037674042082653	0.012079885250210767	0.4771809083394678
LNC_L00198	OSBP2	-0.5218918772378983	0.008902528159431183	0.44404895959870466
LNC_L00198	DUS1L	-0.5543536823293573	0.0049383346237214425	0.3752470845058685
LNC_L00198	GMEB2	-0.6249136082451651	0.001095574393343419	0.21941013808291146
LNC_L00198	PYGO2	-0.5902071986572849	0.002397460321229392	0.29144235453439793
LNC_L00198	SETD5	-0.5386221600344828	0.0066178845210171245	0.4023388056122723
LNC_L00198	RPS6KB2	-0.5116678155288746	0.01059610184584956	0.4635794557559183
LNC_L00198	GCDH	0.5404810803452145	0.00639746907544281	0.40021925723113094
LNC_L00198	PCYT1B	0.5415320930593206	0.006275587227465605	0.3979935165491809
LNC_L00198	PRPF18	-0.5232334904348297	0.008697994007492058	0.439897052979209
LNC_L00198	GEMIN4	-0.508613079609809	0.011150861870528238	0.4681524756231881
LNC_L00198	LMF1	-0.5494236870204097	0.005420966798708861	0.3829122509297599
LNC_L00198	PIAS4	-0.518155672311931	0.009493258071386677	0.45052750169292705
LNC_L00198	MAPRE3	-0.5041789944998054	0.011998576764654864	0.47666736452937136
LNC_L00198	ST3GAL1	-0.5198005918883253	0.009229300833865925	0.44932164843694306
LNC_L00198	USP45	0.5253026471024405	0.008390199907037862	0.4354951604568721
LNC_L00198	NHERF2	-0.6525159154058601	0.0005485791339485957	0.16340655053787956
LNC_L00198	TNRC18	-0.5864986187461771	0.0025934399999758082	0.30341080779661267
LNC_L00198	NDUFA4L2	-0.550409664036105	0.005321403130178374	0.3829122509297599
LNC_L00198	STX10	-0.5963355445599329	0.002101188599393891	0.2786780163589282
LNC_L00198	TP53I13	-0.5059935640937658	0.011645467809609013	0.4723415239049527
LNC_L00198	ACP6	0.5578918864832225	0.004614655812171267	0.367605551752534
LNC_L00198	MAOA	0.5618612874723111	0.004272951880823517	0.35724391957375445
LNC_L00198	SAMD1	-0.5153638152806874	0.009955566160267756	0.4563497503850552
LNC_L00198	INO80	-0.5628242647526147	0.004193346611180513	0.3559324127788436
LNC_L00198	FECH	0.5113092648977816	0.010660011271079984	0.4649226099536441
LNC_L00198	ZDHHC16	-0.5384502030988204	0.006638590292602493	0.4023388056122723
LNC_L00198	RCC1	-0.500452098988242	0.012751501604278381	0.48277567956979567
