locus_id	SRR31451017	SRR31451018	SRR31451019	SRR31451020	SRR31451021	SRR31451022	SRR31451023	SRR31451024	SRR31451025	SRR31451026	SRR31451027	SRR31451028	SRR31451029	SRR31451030	SRR31451031	SRR31451032	SRR31451033	SRR31451034	SRR31451035	SRR31451036	SRR31451037	SRR31451038	SRR31451039	SRR31451040	SRR31451041	SRR31451042
LNC_L00022	2131.8527904324937	864.1122129077469	3278.2411636362935	268.4656310433491	851.9741886292175	0.0	3837.2936825085103	353.3373607145029	712.8039027132425	3181.9118880991505	1722.0000028975394	0.0	504.7929271790398	1292.7522677290806	1621.813406558397	1569.8559184749033	1169.5740776728462	6352.873290211216	1834.4538260077634	2399.3072337782255	1525.1362647887688	4594.429469310525	2657.0424874189953	9667.776798544257	0.0	6504.679040878375
LNC_L00023	0.0	432.05610645387344	819.5602909090734	134.23281552167455	354.9892488972639	1478.7562697450753	0.0	706.5021934208446	514.8028186261898	0.0	860.9890656157988	0.0	0.0	646.3761338645403	0.0	784.9279592374517	0.0	0.0	0.0	208.85429657300278	0.0	0.0006483922207701132	0.10811533558829371	0.0	1453.9967314392009	0.0
LNC_L00024	1065.9263952162469	2592.336638723241	8195.602909090732	2684.656310433491	5963.819320404524	3696.890674362687	2877.970261881383	1060.0120821435087	1188.006504522071	3181.9118880991505	9184.000015453545	709.6742946334259	1009.5858543580796	0.0	0.0	2354.7838777123548	4678.296310691385	0.0	0.0	1599.53815585215	3812.840661971922	1837.77178772421	4649.824352983241	0.0	4361.990194317604	1626.169760219594
LNC_L00025	0.0	0.0	0.0	268.4656310433491	0.0	739.3781348725374	0.0	0.0	950.4052036176566	1590.9559440495748	0.0	0.0	504.7929271790398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LNC_L00026	888.271996013539	0.0	409.7801454545367	402.69844656502363	0.0	0.0	0.0	176.66868035725145	95.93484149488255	0.0	287.0000004829232	2483.860031216991	1009.5858543580796	1939.1119819387438	1621.813406558397	392.46397961872583	584.7870388364231	0.0	0.0	0.0	0.0	459.4429469310525	332.1303109273744	0.0	0.0	0.0
LNC_L00027	1065.9263952162469	0.0	2458.68087272722	1610.7907552674042	5963.817261412164	739.3781348725374	1917.3977222169801	2120.024162339166	475.2026018088283	0.0	3655.886631083751	2838.6971785337037	2019.1717087161592	6463.761338429943	810.9067032791985	392.46397961872583	779.7160517818975	7411.685503372251	1834.4538260077634	0.0	0.0	612.5905959080701	2656.610026076642	1381.1109712206078	4336.775666501828	1626.169760219594
LNC_L00028	1065.9263952162469	0.0	819.5602909090734	536.9312620866982	0.0	0.0	959.3234206271276	706.6747214290058	237.60130090441416	0.0	1148.0000019316929	709.6742946334259	504.7929271790398	0.0	810.9067032791985	0.0	1169.5740776728462	0.0	0.0	799.769077926075	762.5681323943844	0.0	664.2606218547488	1381.1109712206078	0.0	813.0848801097968
LNC_L00030	355.3087984054156	0.0	819.5602909090734	1610.7937862600945	851.9741886292175	739.3781348725374	959.3234206271276	0.0	950.4052036176566	4772.867832148725	1722.0000028975394	709.6742946334259	1009.5858543580796	1292.7522677290806	810.9067032791985	784.9279592374517	1169.5740776728462	0.0	1834.4538260077634	0.0	762.5681323943844	0.0	0.0	690.5554856103039	0.0	813.0848801097968
LNC_L00031	132.14387655373096	2592.336638723241	1639.1205818181468	130.81689518506633	1703.948377258435	369.6890674362687	959.3234206271276	1053.884671732297	1682.0355602708498	0.0	2583.000004346309	354.83714731671296	1009.5858543580796	1.2624533864541343	810.9067032791985	1569.8559184749033	0.0	0.0	917.2269130038819	4.109398337959371	0.0	3675.54357544842	1328.5212437094976	517.367004276447	2180.995097158802	813.0848801097968
LNC_L00032	1065.9263952162469	0.0	3278.2411636362935	536.9312620866982	851.9741886292175	0.0	0.0	1060.0120821435087	0.0	0.0	574.0000009658465	0.0	0.0	0.0	0.0	1569.8559184749033	0.0	2117.624430070405	0.0	2399.3072337782255	0.0	0.0	0.0	2071.666456830912	0.0	813.0848801097968
LNC_L00033	710.6175968108312	864.1122129077469	4063.3877901059777	2147.725048346793	4898.851551902191	1478.7562697450753	2398.3085515678185	1413.3494428580116	1762.2096483744258	1590.9559440495748	1004.5036469678885	2129.0228839002775	2019.1717087161596	1292.7522677290806	810.9067032791985	784.9279592374517	4678.296310691386	2117.6244300704057	3668.9076520155268	6694.539999626244	1525.1362647887688	2756.6544396252107	1328.1968977027327	2071.6664568309116	1453.9967314392009	1219.6273201646954
LNC_L00034	2131.8527904324937	0.0	0.0	0.0	0.0	0.0	0.0	353.3373607145029	237.60130090441416	1590.9559440495748	0.0	0.0	504.7929271790398	0.0	810.9067032791985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	664.2606218547488	690.5554856103039	0.0	0.0
LNC_L00035	1065.9263952162469	864.1122129077469	819.5602909090734	536.9312620866982	0.0	1478.7562697450753	0.0	353.3373607145029	0.0	0.0	574.0000009658465	0.0	1514.3787815371195	646.3761338645403	2432.720109837596	784.9279592374517	0.0	1058.8122150352028	917.2269130038819	0.0	2287.704397183153	0.0	664.2606218547488	690.5554856103039	4361.990194317604	2439.254640329391
LNC_L00036	3908.3967824595707	5184.673277446482	5736.922036363514	1342.3281552167452	2555.922565887653	1478.7562697450749	5755.940523762766	2473.36152500152	950.4052036176568	4772.867832148725	5166.000008692618	709.6742946334259	2019.1717087161592	646.3761338645402	810.9067032791983	784.9279592374517	7017.444466037079	1058.8122150352026	1834.4538260077638	799.769077926075	0.0	4594.429469310524	2657.0424874189953	2071.6664568309116	0.0	2439.254640329391
LNC_L00037	1421.2351936216623	1728.2244258154938	4917.36174545444	2953.12194147684	2555.922565887653	1478.7562697450753	0.0	1060.0120821435087	2851.21561085297	1590.9559440495748	6314.000010624312	1419.3485892668518	1514.3787815371195	1939.1284015936203	810.9067032791985	0.0	3508.7222330185396	0.0	917.2269130038819	0.0	3050.2725295775376	1837.77178772421	1992.7818655642468	1381.1109712206078	0.0	813.0848801097968
LNC_L00038	1065.9263952162469	0.0	2458.6808727272205	805.3968931300473	0.0	739.3781348725374	0.0	0.0	237.60130090441416	0.0	2296.0000038633857	709.6742946334259	1514.3787815371193	1939.1284015936203	810.9067032791983	784.9279592374517	2339.1481553456924	1058.8122150352026	0.0	1599.53815585215	762.5681323943844	0.0	1328.5212437094976	0.0	0.0	0.0
LNC_L00039	183481.5721852177	18030.20701446878	22548.302630729995	127804.20682775934	59750.660008358194	98616.77680132768	105230.61339297949	100969.08648118543	120665.70847498669	16857.73955833274	13885.756786899929	42415.7604151818	124434.47819683325	129181.28325966405	70438.41563354214	72611.36173381332	43168.110324746885	107648.36878169767	220608.97119437976	124107.43588731038	173869.70397772652	124002.98583599553	117102.6896685218	110899.85103045682	130031.56207381813	120133.02755155246
LNC_L00040	355.3087984054156	0.0	0.0	268.4656310433491	0.0	0.0	959.3234206271276	353.3373607145029	237.60130090441416	0.0	0.0	0.0	0.0	646.3761338645403	0.0	784.9279592374517	1169.5740776728462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LNC_L00041	5448.877865129405	6012.780785729726	8673.679742951002	10645.719413391018	15543.54439375344	10265.259732526722	8633.900342623572	16014.68489325447	9731.559432027716	3795.677209170625	7129.217164770926	11812.086161181049	8639.927942656099	6554.228850314607	3243.6268131167935	10090.070981432244	8575.094858142747	9030.548023766387	5707.54618276447	13265.126360436241	11552.15217221015	16659.90094107243	16948.53097910069	10485.377586880657	5937.153408667968	16691.966995214436
LNC_L00042	2842.4703872433247	0.0	819.5602909090734	536.9312620866982	851.9741886292175	2218.1344046176123	959.3234206271276	353.3373607145029	1425.607805426485	0.0	0.0	0.0	0.0	1939.1284015936208	0.0	0.0	0.0	3176.436645105608	3668.9076520155268	1599.53815585215	2287.7043971831536	1837.77178772421	664.2606218547488	3452.7774280515196	1453.9967314392009	3252.3395204391873
LNC_L00043	710.6175968108312	1728.2244258154938	0.0	0.0	0.0	0.0	0.0	706.6747214290058	475.2026018088283	0.0	574.0000009658465	0.0	1514.3787815371195	3878.2568031872406	810.9067032791985	0.0	0.0	0.0	917.2269130038819	0.0	0.0	1837.77178772421	1992.7818655642468	1381.1109712206078	1453.9967314392009	1626.169760219594
LNC_L00044	0.0	0.0	1639.1205818181468	0.0	851.9741886292175	0.0	959.3234206271276	0.0	0.0	0.0	1148.0000019316929	0.0	0.0	0.0	3243.626813116794	0.0	0.0	0.0	0.0	799.769077926075	0.0	918.885893862105	0.0	690.5554856103039	0.0	813.0848801097968
LNC_L00045	1421.2351936216623	0.0	2458.68087272722	536.9312620866982	0.0	0.0	1918.6468412542552	0.0	0.0	3181.9118880991496	574.0000009658464	709.6742946334259	0.0	1292.7522677290806	0.0	0.0	1169.5740776728462	1058.8122150352028	917.2269130038819	799.769077926075	0.0	0.0	0.0	1381.1109712206082	0.0	0.0
LNC_L00046	1065.9263952162469	1728.2244258154938	819.5602909090734	805.3968931300473	851.9741886292175	1478.7562697450753	959.3234206271276	0.0	475.2026018088283	0.0	0.0	709.6742946334259	504.7929271790398	0.0	0.0	0.0	0.0	0.0	0.0	799.769077926075	762.5681323943844	0.0	664.2606218547488	690.5554856103039	0.0	813.0848801097968
LNC_L00047	1776.5439920270774	0.0	1639.1205818181468	1342.3281552167455	1703.948377258435	2218.1344046176127	0.0	706.6747214290058	1188.006504522071	0.0	3444.0000057950783	0.0	2019.171708716159	0.0	810.9067032791983	784.9279592374513	0.0	1058.8122150352028	2751.6807390116455	1599.53815585215	2287.7043971831536	918.885893862105	3985.563731128493	690.5554856103039	5815.986925756804	813.0848801097968
LNC_L00048	2131.8527904324933	864.1122129077469	0.0	4295.450096693586	4259.870943146088	4436.268809235225	2877.970261881383	1060.0120821435087	11404.862443411883	0.0	0.0	1419.3485892668518	13629.409033834081	0.0	0.0	25902.622654835897	8187.018543709925	0.0	0.0	15995.381558521507	0.0	0.0	0.0	0.0	0.0	0.0
LNC_L00049	1065.9263952162469	864.1122129077469	0.0	0.0	0.0	1478.7562697450753	959.3234206271276	1413.3494428580116	950.4052036176566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1058.8122150352028	2751.6807390116455	799.769077926075	0.0	1837.77178772421	1328.5212437094976	2071.666456830912	5815.986925756803	813.0848801097968
LNC_L00051	2130.2903590129004	314.2226228755443	4092.1275767528036	4742.6872114980715	928.5309611785626	2957.5120694061916	767.3224689703629	5643.9091603460265	3325.1800540011754	3178.804552270928	1598.885739580059	5658.459304071919	5371.272700109275	7086.750538757609	2815.547713691709	784.9279592374513	425.29966460830764	1059.1568804697847	2741.076660377337	872.2263032928118	5762.537118939672	8973.846776149141	5285.840766344176	4143.3315965317615	7015.229061724621	2710.2829336993227
LNC_L00053	2487.161588837909	4320.561064538734	4097.801454545366	1342.3281552167455	851.9741886292175	739.3781348725374	3837.2936825085103	2826.698885716023	1900.8104072353133	3181.9118880991505	3444.000005795079	709.6742946334259	1514.3787815371195	2585.504535458161	0.0	2354.7838777123548	2339.1481553456924	1058.8122150352028	5503.361478023291	2399.3072337782255	1525.1362647887688	918.885893862105	664.2606218547488	4143.332913661824	5815.986925756803	7317.763920988172
LNC_L00055	1421.2351936216623	864.1122129077469	0.0	536.9312620866982	0.0	1478.7562697450753	0.0	353.3373607145029	712.8039027132425	0.0	0.0	709.6742946334259	1009.5858543580796	0.0	810.9067032791985	0.0	1169.5740776728462	0.0	1834.4538260077634	1599.53815585215	1525.1362647887688	0.0	664.2606218547488	690.5554856103039	1453.9967314392009	1626.169760219594
LNC_L00056	1065.9263952162469	864.1122129077469	819.5602909090734	805.3968931300473	851.9741886292175	739.3781348725374	959.3234206271276	1413.3494428580116	237.60130090441416	0.0	1148.0000019316929	709.6742946334259	1009.5858543580796	0.0	810.9067032791985	0.0	0.0	0.0	917.2269130038819	0.0	0.0	0.0	0.0	690.5554856103039	0.0	1626.169760219594
LNC_L00057	2308.8132271383156	1295.5655625166794	4085.437987227448	1879.2441924867824	4793.072816691164	2957.2317943329276	3805.2097063271076	2355.5822884288978	2969.6850834790866	1590.9559440495748	5872.3647594630265	1419.3485892668518	6457.867676885145	4423.576110918486	3243.6268131167935	3139.054810198212	2923.5272791159628	6808.339704319343	5502.97759399162	7597.705125519969	4435.04285766892	3675.54357544842	5314.084974837991	3713.531017315804	7166.125691320375	5488.322940741129
LNC_L00058	1065.9263952162469	0.0	0.0	536.9312620866982	1703.948377258435	0.0	0.0	706.6747214290058	237.60130090441416	1590.9559440495748	574.0000009658465	0.0	0.0	0.0	1621.813406558397	0.0	1169.5740776728462	0.0	0.0	799.769077926075	0.0	918.885893862105	0.0	0.0	0.0	0.0
LNC_L00059	0.0	0.0	2458.6808727272205	268.4656310433491	0.0	0.0	0.0	353.3373607145029	237.60130090441416	6363.823776198299	0.0	0.0	1009.5858543580796	0.0	0.0	784.9279592374517	2339.1481553456924	3176.436645105608	0.0	0.0	762.5681323943844	2756.6576815863154	0.0	2071.6664568309116	0.0	0.0
LNC_L00060	0.0	0.0	1639.1205818181468	536.9312620866982	0.0	0.0	0.0	353.3373607145029	475.2026018088283	0.0	0.0	709.6742946334259	504.7929271790398	1292.7522677290806	0.0	0.0	0.0	1058.8122150352028	0.0	0.0	762.5681323943844	918.885893862105	0.0	690.5554856103039	1453.9967314392009	813.0848801097968
LNC_L00061	3197.77918564874	2592.336638723241	2458.6808727272205	5906.24388295368	4259.870943146087	10351.293888215525	1918.6468412542552	3886.710967859532	5940.032522610353	0.0	1148.000001931693	4967.720062433982	7571.893907685597	7110.13747250994	4054.5335163959917	3139.711836949806	2339.1481553456924	2117.6244300704057	2751.6807390116455	3199.0763117043	5337.97692676069	6432.201257034735	4649.824352983241	10358.33228415456	7269.983657196006	3252.339520439188
LNC_L00062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	762.5681323943844	918.885893862105	0.0	0.0	1453.9967314392009	813.0848801097968
LNC_L00063	0.0	0.0	0.0	0.0	0.0	739.3781348725374	959.3234206271276	0.0	0.0	0.0	0.0	0.0	504.7929271790398	0.0	0.0	0.0	0.0	1058.8122150352028	0.0	0.0	0.0	0.0	1328.5212437094976	0.0	2907.9934628784017	0.0
LNC_L00064	373.2637584067263	987.162102294893	3200.759641488401	2026.285453351029	4160.9540119262865	2426.525379829198	6399.261905621464	2126.9719430395207	2516.3970152971597	1908.525665693845	2409.4568001121406	692.0223665387183	2424.006458256207	2008.9565452764405	6277.263005532261	4384.703207486081	21.280530754989144	4386.802734209596	3665.3078130390836	12135.640617440322	81.65310110186957	5826.864103493802	3702.834019931084	3746.621311278996	4360.303106753564	6515.164779862397
LNC_L00066	355.3087984054156	864.1122129077469	0.0	0.0	0.0	1478.7562697450749	0.0	353.3373607145029	1188.0065045220708	0.0	0.0	0.0	1514.3787815371193	0.0	0.0	0.0	1169.5740776728462	2117.624430070405	917.2269130038819	799.769077926075	0.0	3675.54357544842	0.0	2762.2219424412156	2907.9934628784017	1626.169760219594
LNC_L00067	0.0	0.0	0.0	268.4656310433491	5963.819320404524	1478.7562697450753	2877.970261881383	8833.434017862573	475.2026018088283	0.0	0.0	0.0	2019.1717087161592	0.0	0.0	0.0	0.0	1058.8122150352028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LNC_L00069	0.0	2879.996506639255	819.5602909090734	536.9312620866982	851.9741886292175	0.0	0.0	353.3373607145029	118.80065045220708	3181.9118880991505	1913.2330227819862	0.0	504.7929271790398	0.0	0.0	0.0	2339.1481553456924	0.0	0.0	0.0	762.5681323943844	0.0	221.4202072849163	690.5554856103039	0.0	0.0
LNC_L00070	355.3087984054156	0.0	1639.1205818181468	0.0	0.0	0.0	0.0	353.3373607145029	0.0	0.0	0.0	0.0	504.7929271790398	0.0	810.9067032791985	0.0	0.0	1058.8122150352028	0.0	0.0	0.0	0.0	0.0	2071.666456830912	0.0	813.0848801097968
LNC_L00071	2131.8527904324937	2592.336638723241	819.5602909090734	3221.587572520189	2555.922565887653	739.3781348725374	0.0	3180.0362464305263	950.4052036176566	3181.9118880991505	8036.00001352185	3548.37147316713	2019.1717087161592	646.3761338645403	2432.720109837596	0.0	3508.7222330185396	1058.8122150352028	917.2269130038819	2399.3072337782255	762.5681323943844	2756.6576815863154	664.2606218547488	0.0	0.0	813.0848801097968
LNC_L00072	1421.2351936216623	864.1122129077469	4917.36174545444	1610.7937862600945	3407.8967545168707	0.0	3837.2936825085103	1766.6868035725145	2613.614309948556	1590.9559440495748	574.0000009658465	0.0	1514.3787815371195	1939.1284015936203	1621.813406558397	2354.7838777123548	1169.5740776728462	0.0	2751.6807390116455	2399.3072337782255	762.5681323943844	1837.77178772421	664.2606218547488	3452.7772512693155	0.0	1626.169760219594
LNC_L00073	0.0	1728.2244258154938	0.0	1342.3281552167455	0.0	0.0	0.0	353.3373607145029	237.60130090441416	0.0	1148.000001931693	0.0	504.7929271790398	0.0	2432.7201098375954	0.0	1169.5740776728462	1058.8122150352028	0.0	0.0	762.5681323943844	0.0	0.0	0.0	1453.9967314392009	0.0
LNC_L00074	3197.777072617822	864.1122129077469	4097.801454545366	1342.328141471305	851.9741886292175	739.3781348725374	3837.2936825085103	6006.73511662253	3088.8169117573852	4772.867832148725	1722.0000028975394	709.6742946334259	1008.5999306721832	7110.137472372878	3243.6020662081246	784.9279592374517	2339.1481553456924	0.0	0.0	3998.845389630376	3050.2725295775376	5513.3101760348645	1328.5212437094976	4833.888399272128	4361.990194317604	4065.4244005489845
LNC_L00075	710.6175968108312	1728.2244258154938	819.5602909090734	536.9312620866983	0.0	0.0	0.0	353.3373607145029	475.2026018088283	0.0	0.0	4967.720062433982	504.79292717903974	0.0	0.0	1569.8559184749033	0.0	1058.8122150352026	917.2269130038819	1599.53815585215	1525.1362647887684	0.0	664.2606218547488	690.5554856103039	0.0	813.0848801097968
LNC_L00076	364.9994406475478	864.1122129077469	983.4732273919543	0.0	0.0	739.3781348725374	1918.6468412542552	706.6747214290058	712.8039027132425	0.0	0.0	1419.3485892668518	0.0	646.3761338645403	1621.813406558397	1.4840123411102852e-11	0.0	1058.8122150352028	0.0	799.769077926075	4.1053003571858685e-09	0.0	0.0	0.0	0.0	813.0848801097968
LNC_L00077	355.3087984054156	864.1122129077469	2458.6808727272205	805.3968931300473	0.0	2218.1344046176123	0.0	706.6747214290058	475.2026018088283	3181.9118880991496	1148.0000019316929	0.0	1009.5858543580796	1292.7522677290806	810.9067032791985	0.0	0.0	2117.6244300704057	2751.6807390116455	1599.53815585215	0.0	918.885893862105	664.2606218547488	2071.666456830912	1453.9967314392009	0.0
LNC_L00078	1065.9263952162469	0.0	0.0	536.9312620866982	851.9741886292175	739.3781348725374	959.3234206271276	353.3373607145029	712.8039027132425	0.0	1722.0000028975394	709.6742946334259	1009.5858543580796	1292.7522677290806	0.0	784.9279592374517	0.0	0.0	0.0	0.0	762.5681323943844	918.885893862105	0.0	690.5554856103039	0.0	0.0
LNC_L00079	355.3087984054156	864.1122129077469	0.0	0.0	0.0	0.0	0.0	353.3373607145029	0.0	0.0	0.0	1419.3485892668518	0.0	0.0	2432.720109837596	0.0	0.0	0.0	0.0	0.0	0.0	918.885893862105	0.0	690.5554856103039	0.0	0.0
LNC_L00080	355.3087984054156	0.0	0.0	536.9312620866982	851.9741886292175	0.0	0.0	0.0	237.60130090441416	0.0	0.0	0.0	0.0	1292.7522677290806	810.9067032791985	0.0	0.0	0.0	0.0	799.769077926075	0.0	918.885893862105	0.0	690.5554856103039	0.0	2439.254640329391
LNC_L00081	1770.5761685996526	864.1122129077469	1639.1205818181468	805.3968931300475	851.9741886292175	492.9187565816917	0.0	1855.018650501461	712.8039027132425	3179.840330880335	0.0	0.0	504.7929271790398	646.3761338645403	810.9067032791985	523.285306158301	779.7160517818975	0.0	0.0	0.0	0.0	1837.6222294732559	0.0	460.3703237402026	0.0	0.0
LNC_L00082	710.6175968108312	0.0	0.0	268.4656310433491	0.0	739.3781348725374	0.0	706.6747214290058	712.8039027132425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	917.2269130038819	0.0	0.0	0.0	664.2606218547488	0.0	0.0	813.0848801097968
LNC_L00083	0.0	0.0	0.0	0.0	851.9741886292175	0.0	0.0	706.6747214290058	0.0	0.0	0.0	0.0	1514.3787815371195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LNC_L00084	0.0	1728.2244258154938	0.0	1073.8625241733964	0.0	739.3781348725374	0.0	0.0	950.4052036176566	0.0	0.0	0.0	504.7929271790398	0.0	810.9067032791985	784.9279592374517	0.0	1058.8122150352028	0.0	1599.53815585215	2287.704397183153	1837.77178772421	1328.5212437094976	690.5554856103039	0.0	0.0
LNC_L00085	3553.087984054156	4320.561064538734	3278.2411636362935	9396.29708651722	0.0	2957.5125394901506	0.0	1766.6868035725145	2138.4117081397276	9545.73566429745	2296.0000038633857	1419.3485892668518	1514.3787815371195	0.0	6487.253626233587	1569.8559184749033	0.0	0.0	917.2269130038819	0.0	0.0	2756.6576815863154	0.0	0.0	0.0	0.0
LNC_L00086	0.0	0.0	819.5602909090734	268.4656310433491	0.0	0.0	959.3234206271276	353.3373607145029	237.60130090441416	0.0	1722.0000028975394	2129.0228839002775	1514.3787815371195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3812.840661971922	918.885893862105	1992.7818655642468	690.5554856103039	0.0	0.0
LNC_L00088	0.0	0.0	2458.68087272722	1073.8625241733964	0.0	0.0	959.3234206271276	0.0	0.0	0.0	574.0000009658465	0.0	0.0	0.0	0.0	0.0	3508.7222330185396	0.0	0.0	0.0	0.0	0.0	0.0	690.5554856103039	0.0	0.0
LNC_L00089	0.0	0.0	1639.1205818181468	268.4656310433491	0.0	0.0	0.0	0.0	237.60130090441416	0.0	574.0000009658465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1834.4538260077634	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LNC_L00090	0.0	0.0	819.5602909090734	805.3968931300473	0.0	2957.5125394901506	0.0	1060.0120821435087	475.2026018088283	1590.9559440495748	1148.0000019316929	2129.022883900278	1009.5858543580796	646.3761338645403	810.9067032791985	784.9279592374517	0.0	2117.624430070405	0.0	799.769077926075	0.0	918.885893862105	664.2606218547488	0.0	1453.9967314392009	1626.169760219594
LNC_L00091	1065.9263952162469	0.0	0.0	268.4656310433491	0.0	1478.7562697450753	0.0	0.0	712.8039027132425	0.0	0.0	709.6742946334259	0.0	646.3761338645403	3243.626813116794	0.0	0.0	1058.8122150352028	0.0	0.0	0.0	918.885893862105	0.0	0.0	0.0	813.0848801097968
LNC_L00092	355.3087984054156	0.0	0.0	0.0	0.0	0.0	0.0	1060.0120821435087	237.60130090441416	0.0	0.0	0.0	504.7929271790398	0.0	0.0	0.0	0.0	0.0	917.2269130038819	0.0	0.0	0.0	664.2606218547488	0.0	0.0	813.0848801097968
LNC_L00093	710.6175968108312	0.0	0.0	0.0	0.0	739.3781348725374	0.0	0.0	712.8039027132425	3181.9118880991505	574.0000009658465	0.0	1009.5858543580796	0.0	810.9067032791985	0.0	1169.5740776728462	0.0	917.2269130038819	0.0	762.5681323943844	0.0	664.2606218547488	0.0	0.0	0.0
LNC_L00096	7408.351938805224	11347.874557814197	10394.866855272974	335.5718904777429	0.0	0.0	959.3226887214415	70.66747214290058	0.0	0.0	2578.3818455816922	2035.567832755135	504.7929271790398	0.0	3542.2490506387244	0.0	4198.639110928864	0.0	0.0	159.95381558521498	0.0	0.0	0.0	0.0	0.0	0.0
LNC_L00097	3587.625418385728	0.25606893556631144	0.39849073280796066	671.1708367084311	0.0	0.0	1916.9000982814896	70.66747214290058	0.0	0.0	0.8948756457253126	93.45505114514253	0.0	0.0	466.07613393417734	0.0	2808.7145585700528	0.0	0.0	159.95381558521498	0.0	0.0	0.0	0.0	0.0	0.0
LNC_L00098	2131.8527904324937	1728.2244258154938	1639.1205818181468	268.4656310433491	0.0	0.0	0.0	353.3373607145029	237.60130090441416	0.0	1148.0000019316929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	813.0848801097968
LNC_L00099	0.0	0.0	23.983474448184985	1459.510838586805	425.98709431460884	184.84453371813436	0.0	864.9543818429119	90.51478134170324	397.73898601239364	143.5000002414616	1388.0847557811637	0.492961842948234	0.9468400398405845	0.0	261.6426530791505	0.0	2688.735178531476	458.61388798300516	1066.3424992245552	1524.639801160908	917.115350837922	1328.1968977027327	4708.551909881667	3853.2393968812344	0.1065726614056709
LNC_L00100	710.6175968108311	3456.4488516309875	819.5602909090733	805.3968931300475	0.0	0.0	959.3234206271273	706.674721429006	475.2026018088284	3181.911888099149	0.0	0.0	2523.964635895199	1292.7522677290804	1621.8134065583972	1569.855918474903	1169.5740776728462	3176.436645105608	1834.4538260077634	799.769077926075	1525.1362647887688	3675.543575448422	3321.303109273744	690.5554856103039	4361.990194317602	4878.509280658783
LNC_L00101	2131.8527904324937	3261.804068382127	819.5602909090734	1330.9894727696849	0.0	739.1976226325784	0.0	1413.3494428580116	479.32297187650295	0.0	287.0000004829232	354.83714731671296	2019.1717087161592	3231.880669322701	0.0	0.0	1169.5740776728462	2647.0305375880075	0.0	3992.6812921234364	3812.4683142510257	1148.6073673276312	830.325777318436	1381.448156516316	2905.863584853833	1829.440980247043
LNC_L00102	0.0	0.0	2386.7304493826655	1938.915950650159	1703.948377258435	184.84453371813436	1918.6468412542552	1120.6340568290818	1629.2660632102036	397.73898601239364	143.5000002414616	2296.542456158469	1008.1069688292349	3875.416283067719	0.0	0.0	0.0	1852.9213763116045	1375.8390750626302	0.048814030635136396	0.0	5.311629072548735	1328.1968977027327	41.77882979682037	1938.661846372488	4065.104682564767
LNC_L00103	1065.9263952162469	0.0	0.0	0.0	0.0	1478.7562697450753	0.0	0.0	950.4052036176566	0.0	1148.0000019316929	0.0	1009.5858543580796	0.0	810.9067032791985	0.0	0.0	0.0	917.2269130038819	799.769077926075	3050.2725295775376	918.885893862105	1328.5212437094976	0.0	2907.9934628784017	2439.254640329391
LNC_L00104	2131.8527904324937	0.0	9015.163199999806	1342.3281552167455	2555.922565887653	739.3781348725374	2877.970261881383	2826.698885716023	1663.2091063308992	3181.9118880991505	1722.0000028975394	2129.022883900278	2523.964635895199	5817.385204780861	2432.720109837596	2354.7838777123548	10526.166699055615	3176.436645105608	2751.6807390116455	799.769077926075	4575.408794366306	3675.54357544842	1992.7818655642468	2071.666456830912	10177.977120074407	4065.4244005489845
LNC_L00105	0.0	0.0	819.5602909090734	536.9312620866982	0.0	2218.1344046176123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	784.9279592374517	1169.5740776728462	0.0	0.0	0.0	762.5681323943844	0.0	0.0	0.0	0.0	813.0848801097968
LNC_L00106	0.0	0.0	0.0	0.0	0.0	739.3781348725374	0.0	706.6747214290058	0.0	0.0	0.0	0.0	1009.5858543580796	646.3761338645403	0.0	0.0	0.0	0.0	0.0	799.769077926075	1525.1362647887688	1837.77178772421	664.2606218547488	1381.1109712206078	0.0	813.0848801097968
LNC_L00107	14742.409382144395	6911.020192346923	15642.497560285059	23553.6583636816	8478.002294116925	18883.10114018767	7902.317833775702	18134.636567260597	8123.198079911248	7875.773109511238	16050.53558725452	14300.679618138032	17045.215378604156	20953.05400895948	34139.43776588336	9287.278089593088	12622.704381299862	13585.380227017595	13042.228657403146	16060.104195844422	25981.518408876884	20803.895408380737	22472.48306339858	12267.472956486163	15993.946235985031	14308.735416214995
